"","tweet_id","created_at","from","to","text"
"123","1752879004384739496","2024-02-01T02:18:16.000Z","3608853612","1675037733155135488","RT @Bad_bureaucrat: The York Federation of Students and the Graduate Student Union celebrated Oct. 7 as a ""strong act of resistance"" agains…"
"124","1752876854191505434","2024-02-01T02:09:43.000Z","1265508282694799366","1082009207552069632","RT @DearZaria: And maybe… just maybe…we shouldn’t have to shut up about food insecurity. Join your local grad student union today 📋"
"125","1752845562230042687","2024-02-01T00:05:22.000Z","1294803005976584193","1675037733155135488","RT @Bad_bureaucrat: The York Federation of Students and the Graduate Student Union celebrated Oct. 7 as a ""strong act of resistance"" agains…"
"126","1752828221949972517","2024-01-31T22:56:28.000Z","739725441150246912","2623775272","RT @DrAmyBurton: SEEKING PARTICIPANTS!! Are you studying a #healthcare related degree or a recent graduate (2 years)? My undergraduate #stu…"
"127","1752818920266842487","2024-01-31T22:19:31.000Z","2578044636","15832179","RT @iowastatedaily: GPSS President Christine Cain said a petition required for Iowa State graduate students to vote on unionizing has reach…"
"128","1752802016479367232","2024-01-31T21:12:20.000Z","1531837428604055553","704966810","RT @LSULabSchool: Mr. Maynard Batiste was the first black graduate of UHS in 1974. Yesterday, he joined Black Student Union president Monre…"
"129","1757939585210859614","2024-02-15T01:27:12.000Z","54720367","885491956037689344","RT @UMD_GLU: Akanksha Singh, a UMD grad worker  from Atmospheric and Oceanic Science, spoke at meeting during the @UAW CAP conference about…"
"130","1757939585210859614","2024-02-15T01:27:12.000Z","54720367","15854702","RT @UMD_GLU: Akanksha Singh, a UMD grad worker  from Atmospheric and Oceanic Science, spoke at meeting during the @UAW CAP conference about…"
"131","1757939078597689357","2024-02-15T01:25:11.000Z","54720367","885491956037689344","RT @UMD_GLU: Grad worker Ivy Lyons stands up and speaks out. ""We are WORKERS who are compensated for our LABOR just like any other!"" 
#coll…"
"132","1757907895260426470","2024-02-14T23:21:17.000Z","810893998705541120","1649031618957389826","@AzubuikeCh51830 @StatiSense He was employed has a contract staff through an outsourcing firm. He is never a core staff. Graduate assistant or executive trainee don’t do teller"
"133","1757907895260426470","2024-02-14T23:21:17.000Z","810893998705541120","2317053331","@AzubuikeCh51830 @StatiSense He was employed has a contract staff through an outsourcing firm. He is never a core staff. Graduate assistant or executive trainee don’t do teller"
"134","1757904588412436730","2024-02-14T23:08:08.000Z","1546701890","2317053331","@StatiSense Let me break it down for you. Unfortunately you missed Graduate assistant GA/contract 4 -5years to ET, ET to EA 4years, EA to SEA 5years, SEA to ABO 6years, ABO to BO 7years, BO to AM 8 years, AM to SAM 9 years, SAM to DM 10 years, DM to Manager is indeterminate. Just add it up"
"135","1757824625969672324","2024-02-14T17:50:24.000Z","913062226595999744","1004821397938606081","RT @thehousered: okay, I contented myself with subtweeting this before, but: this is an absolutely outrageous piece. https://t.co/NToV09exO3"
"136","1757645048098021738","2024-02-14T05:56:49.000Z","1939284115","1004821397938606081","RT @thehousered: okay, I contented myself with subtweeting this before, but: this is an absolutely outrageous piece. https://t.co/NToV09exO3"
"137","1757597951860392163","2024-02-14T02:49:40.000Z","1193787479037530112","1004821397938606081","RT @thehousered: okay, I contented myself with subtweeting this before, but: this is an absolutely outrageous piece. https://t.co/NToV09exO3"
"138","1757579944010698834","2024-02-14T01:38:07.000Z","4061734469","1143052759786278912","@Mishtakes21 We had /called it a health justice course. Student led and run. Curriculum included community members from the neighborhood that came to talk on local issues and relationships w the institution.  (Also had grad school union organizers come speak).."
"139","1757526286338023927","2024-02-13T22:04:54.000Z","3138674019","21812439","RT @DailyNeb: A group of graduate students at UNL rallied outside of the Nebraska Union today to voice their concerns over student fees and…"
"140","1757461194200187271","2024-02-13T17:46:15.000Z","277880167","1004821397938606081","RT @thehousered: okay, I contented myself with subtweeting this before, but: this is an absolutely outrageous piece. https://t.co/NToV09exO3"
"141","1757458298251649225","2024-02-13T17:34:44.000Z","1554139309090881537","21812439","RT @DailyNeb: A group of graduate students at UNL rallied outside of the Nebraska Union today to voice their concerns over student fees and…"
"142","1757440118263026052","2024-02-13T16:22:30.000Z","1303396375875510272","21812439","RT @DailyNeb: A group of graduate students at UNL rallied outside of the Nebraska Union today to voice their concerns over student fees and…"
"143","1757428833102475387","2024-02-13T15:37:39.000Z","1329645944","176409735","RT @NUtechVentures: NUtech Ventures is seeking 3 to 4 commercialization analyst interns.  We are looking for graduate or senior undergradua…"
"144","1757425008933326850","2024-02-13T15:22:28.000Z","396748448","1241841751","RT @UNCECL: We are excited to announce that the first talk in this semester’s Graduate Lecture Series will be given by Emma Bradford on 2/1…"
"145","1757246998955065379","2024-02-13T03:35:07.000Z","363608250","21812439","RT @DailyNeb: A group of graduate students at UNL rallied outside of the Nebraska Union today to voice their concerns over student fees and…"
"146","1757243999276957707","2024-02-13T03:23:12.000Z","941014175320608768","885491956037689344","RT @UMD_GLU: Grad worker Ivy Lyons stands up and speaks out. ""We are WORKERS who are compensated for our LABOR just like any other!"" 
#coll…"
"147","1757240755377061919","2024-02-13T03:10:18.000Z","863923048172408833","21812439","RT @DailyNeb: A group of graduate students at UNL rallied outside of the Nebraska Union today to voice their concerns over student fees and…"
"148","1757212005054714193","2024-02-13T01:16:04.000Z","1531365083728822272","1143151020","@WinterSportsLaw Gotta wonder if Dartmouth's recent experience with the Student Workers Collective and the Graduate Organized Laborers, and the mounting legal fees from those efforts to resist union organizing by students, will color their decisions about resisting the basketball players."
"149","1757192995567247438","2024-02-13T00:00:31.000Z","171691486","268476335","RT @greenhousenyt: In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…"
"150","1757182923969626207","2024-02-12T23:20:30.000Z","1453270633","2254413501","RT @RoseKpr4715: THE ORANGE CLOWN VOTER…Do You Think there is an Orange Fuck Voter who is an Educated Woman, A College Graduate looking for…"
"151","1757180406070161808","2024-02-12T23:10:30.000Z","1552134277684502531","2254413501","RT @RoseKpr4715: THE ORANGE CLOWN VOTER…Do You Think there is an Orange Fuck Voter who is an Educated Woman, A College Graduate looking for…"
"152","1757169498228916258","2024-02-12T22:27:09.000Z","12978042","2254413501","RT @RoseKpr4715: THE ORANGE CLOWN VOTER…Do You Think there is an Orange Fuck Voter who is an Educated Woman, A College Graduate looking for…"
"153","1757139746734715254","2024-02-12T20:28:56.000Z","16528978","176409735","RT @NUtechVentures: NUtech Ventures is seeking 3 to 4 commercialization analyst interns.  We are looking for graduate or senior undergradua…"
"154","1757125037830881554","2024-02-12T19:30:29.000Z","694652896202240000","268476335","RT @greenhousenyt: In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…"
"155","1757108150497346022","2024-02-12T18:23:23.000Z","2344887875","123933889","@thomasforth In my experience, employers won't pay for anything other than the Skilled Worker visa. Global Talent, Graduate, etc. the fees are paid by the applicant. This is because the Skilled worker visa is tied to the contract, preventing the applicant from leaving that specific job."
"156","1757097716604150246","2024-02-12T17:41:55.000Z","26650974","268476335","RT @greenhousenyt: In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…"
"157","1757095786738065713","2024-02-12T17:34:15.000Z","47141797","268476335","RT @greenhousenyt: In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…"
"158","1757092325799477686","2024-02-12T17:20:30.000Z","1397726148239503360","1586930012883664896","RT @its_real_Zhiril: Joining the grad student strike just so the international students work somewhere that isn't the burger shoppe"
"159","1757086161204613445","2024-02-12T16:56:00.000Z","3282566394","176409735","RT @NUtechVentures: NUtech Ventures is seeking 3 to 4 commercialization analyst interns.  We are looking for graduate or senior undergradua…"
"160","1757057386617962885","2024-02-12T15:01:40.000Z","445642417","42917505","@MattBrownEP @WinterSportsLaw 1. In this country, the deck is historically stacked against all unions
2. Grad student unionization is surging (though that depends upon NLRB politics)
3. Big time 🏈🏀 labor could have significant leverage (recall how Mizzou 🏈 players forced prez resignation)"
"161","1757057386617962885","2024-02-12T15:01:40.000Z","445642417","1143151020","@MattBrownEP @WinterSportsLaw 1. In this country, the deck is historically stacked against all unions
2. Grad student unionization is surging (though that depends upon NLRB politics)
3. Big time 🏈🏀 labor could have significant leverage (recall how Mizzou 🏈 players forced prez resignation)"
"162","1756957553185952214","2024-02-12T08:24:58.000Z","538999832","3091150576","RT @trtworld: Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…"
"163","1756814804226875596","2024-02-11T22:57:44.000Z","4875773805","971880841939996672","@DrTeyaR I think it’s probably a lot easier to atttact grad student who think their main reason for being there is to learn and (scoff) train for a new career, more than act as a ready supply of labor"
"164","1756764522415534453","2024-02-11T19:37:55.000Z","2494867380","1599102951737401346","@Goosey30111568 She's utterly dreadful. Student's Union politics that most have grown out of by the time they graduate."
"165","1756725700818809192","2024-02-11T17:03:40.000Z","1723048283923521538","3091150576","RT @trtworld: Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…"
"166","1756712336407093633","2024-02-11T16:10:33.000Z","374714661","35010417","RT @ChrisFarrelly: Probably because they don't turn up to any student's after school club.
The Oxford Union will have the opportunity to de…"
